TrisCalDate,tank,date,researcher,start_time,end_time,mV,TempInSitu,Salinity_lab,expected_pH,expected_temp
20240604,19,20240605,TD,9:26,10:32,-35.5,15.966,30,7.6,16
20240606,1,20240606,CB,11:15,12:15,-24.8,16.353,30,7.4,16
20240606,2,20240606,CB,11:15,12:15,-28.5,16.005,30,7.5,16
20240606,3,20240606,CB,11:15,12:15,-10.8,19.858,30,7.2,20
20240606,4,20240606,CB,11:15,12:15,-34,19.95,30,7.6,20
20240606,5,20240606,CB,11:15,12:15,-17.4,16.058,30,7.3,16
20240606,6,20240606,CB,11:15,12:15,-35.6,16.024,30,7.7,20
20240606,7,20240606,CB,11:15,12:15,-46.7,19.735,30,7.9,20
20240606,8,20240606,CB,11:15,12:15,-47.5,19.803,30,7.8,20
20240606,9,20240606,CB,11:15,12:15,-25.7,19.803,30,7.5,20
20240606,10,20240606,CB,11:15,12:15,-21.8,19.955,30,7.4,20
20240606,11,20240606,CB,11:15,12:15,-9,15.833,30,7.2,16
20240606,12,20240606,CB,11:15,12:15,-36.9,20.102,30,7.7,16
20240606,13,20240606,CB,11:15,12:15,-46.3,16.401,30,7.9,16
20240606,14,20240606,CB,11:15,12:15,-53.8,20.068,30,8,20
20240606,15,20240606,CB,11:15,12:15,-14.6,20.13,30,7.3,20
20240606,17,20240606,CB,11:15,12:15,-51.5,16.238,30,8,16
20240606,18,20240606,CB,11:15,12:15,-37.6,16.093,30,7.8,16
20240606,19,20240606,CB,11:15,12:15,-36.6,16.227,30,7.6,16
20240606,1,20240607,VH,9:06,11:02,-22,16.209,30,7.4,16
20240606,2,20240607,VH,9:06,11:02,-28.6,15.986,30,7.5,16
20240606,3,20240607,VH,9:06,11:02,-10.7,19.791,30,7.2,20
20240606,4,20240607,VH,9:06,11:02,-34.7,20.084,30,7.6,20
20240606,5,20240607,VH,9:06,11:02,-17.7,16.147,30,7.3,16
20240606,6,20240607,VH,9:06,11:02,-38.4,16.139,30,7.7,20
20240606,7,20240607,VH,9:06,11:02,-47.4,19.683,30,7.9,20
20240606,8,20240607,VH,9:06,11:02,-48.5,20.091,30,7.8,20
20240606,9,20240607,VH,9:06,11:02,-28.2,20.23,30,7.5,20
20240606,10,20240607,VH,9:06,11:02,-22.6,20.091,30,7.4,20
20240606,11,20240607,VH,9:06,11:02,-6.6,16.084,30,7.2,16
20240606,12,20240607,VH,9:06,11:02,-38.6,20.217,30,7.7,16
20240606,13,20240607,VH,9:06,11:02,-47,16.347,30,7.9,16
20240606,14,20240607,VH,9:06,11:02,-55.7,20.057,30,8,20
20240606,15,20240607,VH,9:06,11:02,-16.5,20.355,30,7.3,20
20240606,17,20240607,VH,9:06,11:02,-51.6,16.198,30,8,16
20240606,18,20240607,VH,9:06,11:02,-37.5,16.072,30,7.8,16
20240606,19,20240607,VH,9:06,11:02,-36,16.18,30,7.6,16
20240606,1,20240608,VH,11:12,12:07,-23.9,16.15,30,7.4,16
20240606,2,20240608,VH,11:12,12:07,-28.2,16.068,30,7.5,16
20240606,3,20240608,VH,11:12,12:07,-13.5,20.048,30,7.2,20
20240606,4,20240608,VH,11:12,12:07,-34.8,19.997,30,7.6,20
20240606,5,20240608,VH,11:12,12:07,-18.4,16.197,30,7.3,16
20240606,6,20240608,VH,11:12,12:07,-37.9,16.191,30,7.7,20
20240606,7,20240608,VH,11:12,12:07,-46,20.561,30,7.9,20
20240606,8,20240608,VH,11:12,12:07,-46.2,19.987,30,7.8,20
20240606,9,20240608,VH,11:12,12:07,-28.6,19.879,30,7.5,20
20240606,10,20240608,VH,11:12,12:07,-22.2,20.208,30,7.4,20
20240606,11,20240608,VH,11:12,12:07,-8.6,16.142,30,7.2,16
20240606,12,20240608,VH,11:12,12:07,-39.8,20.165,30,7.7,16
20240606,13,20240608,VH,11:12,12:07,-46.3,16.315,30,7.9,16
20240606,14,20240608,VH,11:12,12:07,-54.8,19.959,30,8,20
20240606,15,20240608,VH,11:12,12:07,-17.8,20.511,30,7.3,20
20240606,17,20240608,VH,11:12,12:07,-53.7,16.138,30,8,16
20240606,18,20240608,VH,11:12,12:07,-38.1,16.054,30,7.8,16
20240606,19,20240608,VH,11:12,12:07,-37.3,16.138,30,7.6,16
20240606,1,20250609,CB,10:42,11:43,-26.2,16.394,30,7.4,16
20240606,2,20250609,CB,10:42,11:43,-30.1,16.245,30,7.5,16
20240606,3,20250609,CB,10:42,11:43,-11.7,20.188,30,7.2,20
20240606,4,20250609,CB,10:42,11:43,-35.6,20.258,30,7.6,20
20240606,5,20250609,CB,10:42,11:43,-18.2,16.358,30,7.3,16
20240606,6,20250609,CB,10:42,11:43,-39.4,16.357,30,7.7,20
20240606,7,20250609,CB,10:42,11:43,-45.8,20.251,30,7.9,20
20240606,8,20250609,CB,10:42,11:43,-48.5,20.183,30,7.8,20
20240606,9,20250609,CB,10:42,11:43,-26.3,20.258,30,7.5,20
20240606,10,20250609,CB,10:42,11:43,-38.4,20.37,30,7.4,20
20240606,11,20250609,CB,10:42,11:43,-8.2,16.308,30,7.2,16
20240606,12,20250609,CB,10:42,11:43,-39.8,20.401,30,7.7,16
20240606,13,20250609,CB,10:42,11:43,-48.2,16.52,30,7.9,16
20240606,14,20250609,CB,10:42,11:43,-56.6,20.084,30,8,20
20240606,15,20250609,CB,10:42,11:43,-17.8,20.16,30,7.3,20
20240606,17,20250609,CB,10:42,11:43,-54.7,16.453,30,8,16
20240606,18,20250609,CB,10:42,11:43,-38.7,16.275,30,7.8,16
20240606,19,20250609,CB,10:42,11:43,-34.4,16.545,30,7.6,16
20240606,1,20250610,TD,23:20,23:50,-24.3,16.415,30,7.4,16
20240606,2,20250610,TD,23:20,23:50,-29.3,16.25,30,7.5,16
20240606,3,20250610,TD,23:20,23:50,-13.2,20.227,30,7.2,20
20240606,4,20250610,TD,23:20,23:50,-32.9,20.272,30,7.6,20
20240606,5,20250610,TD,23:20,23:50,-18.9,16.305,30,7.3,16
20240606,6,20250610,TD,23:20,23:50,-39.5,16.406,30,7.7,20
20240606,7,20250610,TD,23:20,23:50,-39.3,20.028,30,7.9,20
20240606,8,20250610,TD,23:20,23:50,-48.7,20.339,30,7.8,20
20240606,9,20250610,TD,23:20,23:50,-30.1,20.027,30,7.5,20
20240606,10,20250610,TD,23:20,23:50,-25.3,20.301,30,7.4,20
20240606,11,20250610,TD,23:20,23:50,-11.4,16.375,30,7.2,16
20240606,12,20250610,TD,23:20,23:50,-40.6,20.329,30,7.7,16
20240606,13,20250610,TD,23:20,23:50,-46.9,16.563,30,7.9,16
20240606,14,20250610,TD,23:20,23:50,-57.2,20.025,30,8,20
20240606,15,20250610,TD,23:20,23:50,-19.1,19.76,30,7.3,20
20240606,17,20250610,TD,23:20,23:50,-55.8,17.221,30,8,16
20240606,18,20250610,TD,23:20,23:50,-37.4,16.277,30,7.8,16
20240606,19,20250610,TD,23:20,23:50,-36.7,16.602,30,7.6,16
